Date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BYR,BZD,CAD,CDF,CHF,CLF,CLP,CNH,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LTL,LVL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLE,SLL,SOS,SRD,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XCG,XDR,XOF,XPF,YER,ZAR,ZMK,ZMW,ZWL
2022-07-10,,,,,,,,,,,,1.9971,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6118,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8012,,,,,,10.28994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-11,,88.354,,,1.7939,,127.8581,1.49039,1.8064,,1.94805,1.992,93.963,1.95583,,2042.7,1.0026,1.4101,6.81,,1.0055,,79.82,12.7868,,,2.0227,1.30522,2008.57,0.98643,0.02954,997.48,,6.743,4596.89,694.94,,,,24.5484,178.64,7.4394,,148.148,18.962,15.19,,1,,0.8417,0.84398,2.9203,,8.0151,,,8729.1,7.766,210.75,7.8792,24.529,7.5135,117.066,406.61,15031.0,3.4953,,79.7733,,42203.4,138.787,,,0.7105,137.92,,,4092.2,491.9678,,1314.3,0.30969,0.8219,473.31,,1514.4,367.305,152.356,,,,4.8851,10.21,19.328,,61.168,1861.43,3164.37,8.1808,,,45.331,15.724,1023.946,20.8311,4.4452,63.922,17.114,,,10.24189,128.258,1.6425,0.38632,1.0026,3.9654,3.5777,56.21,208.837,4.805,6920.85,3.6548,,116.9987,65.1863,1027.82,3.7678,,14.1957,569.4114,10.66311,1.4099,0.8392,,13604.59,,22.4845,,,,,17.1278,36.332,10.6743,,3.1939,2.365,17.3706,6.8348,29.986,2340.34,29.7554,3772.6,1.0037,40.508,,,5.62547,23477.0,118.03,,655.957,,,2.7092,,0.76797,,,251.17,17.1204,,,
2022-07-12,,88.294,,,1.7927,,128.0405,1.4848,1.8052,,1.93738,1.9732,93.889,1.95583,,2041.48,1.0024,1.4116,6.76,,1.0049,,79.9,12.8196,2.5328,,2.0212,1.30645,2007.22,0.9851,0.03029,1023.2,,6.7476,4639.1,694.48,,,,24.4065,178.52,7.43995,,148.31,18.9492,15.2,,1,,0.8416,0.84406,2.8867,,7.9796,,,8716.0,7.759,210.61,7.8761,24.513,7.5164,116.987,406.78,15020.0,3.4865,,79.7699,,42175.0,139.353,,,0.7099,137.325,,82.054,4088.4,491.9678,,1309.2,0.30964,0.8217,475.61,,1513.2,363.701,152.254,,,,4.8818,10.297,19.357,,61.599,1860.17,3162.24,8.0908,,,45.3,15.714,1023.258,20.9301,4.4522,63.879,17.034,,,10.2917,127.778,1.63744,0.38636,1.0024,3.9698,3.5335,56.555,208.696,4.8154,6916.19,3.6524,,117.0011,58.5714,1027.19,3.766,,14.1861,568.9986,10.61313,1.4098,0.8391,,13595.44,,22.4694,,,,,17.0458,36.295,,,3.2083,2.3627,17.398,6.8442,29.965,2338.76,29.7555,3770.1,1.0034,40.481,,,5.60934,23466.0,119.1,,655.957,,,2.7085,,0.76672,,,250.98,17.0449,,,
2022-07-13,,88.483,,,1.7965,,128.5918,1.4874,1.8091,1.7062,1.95224,1.9815,94.09,1.95583,,2045.85,1.0047,1.4125,6.83,,1.007,,80.26,12.7624,2.5383,,2.0255,1.30452,2011.52,0.9844,0.03004,1015.12,,6.7559,4516.28,695.96,,,,24.35,178.9,7.44223,,148.843,18.9798,15.232,,1,,0.8432,0.84541,2.8908,,7.9967,,,8727.0,7.776,211.06,7.8926,24.566,7.5078,117.147,410.33,15053.0,3.4838,,80.1319,,42265.4,138.636,,,0.7114,138.202,,81.359,4100.2,491.9678,,1311.6,0.3103,0.8236,478.64,,1516.6,362.921,152.552,,,,4.8923,10.337,19.358,,61.781,1864.16,3169.01,8.0937,,,45.548,15.748,1027.059,20.8685,4.4618,64.016,17.004,,,10.26045,128.162,1.63986,0.38719,1.0047,3.9783,3.5526,56.579,209.143,4.8256,6931.01,3.6602,,116.9535,58.7384,1029.39,3.7741,,14.2165,570.2175,10.62969,1.4109,0.8407,,13624.57,,22.5175,,,,,17.0045,36.368,10.5168,,3.2151,2.3672,17.5165,6.8589,29.967,2343.78,29.8192,3778.2,1.00553,40.568,10960.23,,5.62136,23516.0,119.36,,655.957,,,2.7148,,0.76731,,,251.51,17.009,,,
2022-07-14,,88.145,,,1.7896,,128.2418,1.48447,1.8022,1.7028,1.94354,1.9723,93.911,1.95583,,2038.57,1.0006,1.405,6.76,,1.0032,,79.79,12.7733,2.5285,,2.0178,1.3144,2003.82,0.98523,0.03054,1051.64,,6.7675,4500.3,687.25,,,,24.4367,178.21,7.4423,,148.128,18.9171,15.154,,1,,0.8448,0.8469,2.8723,,7.9961,,,8692.6,7.739,210.25,7.86395,24.463,7.5119,116.699,405.66,15016.0,3.4913,,80.0656,,42103.6,138.96,,,0.7107,139.221,,81.27,4086.5,491.9678,,1318.1,0.30936,0.8203,480.31,,1510.6,365.581,151.968,,,,4.8735,10.422,19.314,,61.865,1857.02,3156.86,8.1009,,,45.474,15.687,1026.083,20.8579,4.4542,63.771,17.191,,,10.2539,127.934,1.63553,0.38571,1.0006,3.8997,3.5084,56.46,209.785,4.8145,6898.5,3.6462,,116.9429,59.535,1025.89,3.7598,,14.2842,565.9307,10.6176,1.4054,0.8423,,13539.05,,22.5515,,,,,17.1974,36.607,10.5118,,3.2113,2.3594,17.43317,6.8328,30.015,2334.8,29.7106,3780.9,1.00183,41.19,10963.93,,5.65694,23452.0,118.69,,655.957,,,2.7038,,0.76519,,,250.58,17.2001,,,
2022-07-15,,88.739,,,1.8017,,129.343,1.48458,1.8143,1.7038,1.96068,,94.543,1.95583,,2052.54,1.0074,1.4112,6.8,,1.0099,,80.48,12.8391,2.5456,,2.0315,1.31342,2017.32,0.98376,,981.11,,6.8142,4396.58,688.92,,,,,179.41,7.44117,,149.126,19.0446,15.276,,1,,0.8475,0.85009,2.8708,,8.0495,,,8742.7,7.791,211.67,7.9177,24.629,7.514,117.485,400.54,15117.0,3.491,,80.4739,,42387.3,139.076,,,0.7155,139.694,,81.269,4114.0,491.9678,,1328.4,0.31135,0.8258,485.86,,1521.0,367.621,154.43,,,,4.9064,10.497,19.454,,61.757,1869.54,3178.15,8.103,,,45.881,15.793,1032.896,,4.4867,64.201,17.194,,,,128.169,1.63685,0.38831,1.0074,3.9272,3.5357,56.769,211.199,4.7752,6947.16,3.6707,,117.003,56.912,1033.04,3.7862,,14.3803,570.147,10.5682,1.4117,0.845,,13630.27,,22.7135,,,,,17.2152,36.851,10.4686,,3.2199,2.3743,17.545,6.8657,30.217,2350.53,29.9206,3795.8,1.00843,42.352,10971.85,,5.71585,23645.0,119.61,,655.957,,,2.7221,,0.76827,,,252.26,17.2143,,,
2022-07-17,,,,,,,,,,,,1.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.489,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7071,,,,,,10.26523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-18,,89.739,114.0,,1.8124,,130.6317,1.48781,1.825,1.7174,1.97305,2.0007,95.436,1.95583,,2064.9,1.0135,1.4163,6.89,,1.0159,,81.18,,2.5606,,2.0434,1.31705,2028.21,0.99138,,960.47,,6.8386,4367.58,690.06,,,,24.5052,180.47,7.4436,,148.789,19.2179,15.346,,1,,0.8464,0.84878,2.8885,,8.0975,,,8798.7,7.833,213.13,7.96443,24.783,7.5114,118.554,400.46,15194.0,3.4929,,81.1925,,42637.5,139.46,,,0.7179,140.135,,81.375,4138.3,491.9678,,1337.0,0.31278,0.8309,493.09,,1529.8,368.563,155.396,,,,4.9652,10.636,19.57,,61.432,1880.58,3199.57,8.1986,,,46.812,15.886,1034.479,20.7407,4.5173,64.57,17.297,,,10.2379,129.428,1.6479,0.3906,1.0135,3.949,3.5631,57.135,215.043,4.7828,6987.46,3.6924,,116.9773,57.7624,1039.47,3.8078,,14.4652,573.4117,10.55236,1.4169,0.8439,,13851.16,,22.9085,,,,,17.3345,37.146,10.5169,,3.2211,2.3814,17.7001,6.9004,30.34,2364.41,30.0985,3818.2,1.0144,42.602,11067.69,,5.77122,23775.0,119.85,,655.957,,,2.7386,,0.77025,,,253.76,17.3186,,,
2022-07-19,,91.882,114.0,,1.8275,,132.125,1.48244,1.8403,1.7251,1.9654,2.0225,96.225,1.95583,,2082.46,1.0218,1.4228,6.9,,1.0244,,81.85,,2.5821,,2.0606,1.31629,2046.22,0.9904,0.02795,947.54,,6.8975,4421.48,694.96,,,,24.4611,181.99,7.44431,,149.481,19.3277,15.495,,1,,0.8498,0.8522,2.8998,,8.1853,,,8866.3,7.895,214.92,8.02838,24.991,7.5084,119.547,397.69,15329.0,3.5146,,81.7291,,42994.5,138.789,,,0.7237,141.324,,81.626,4175.0,491.9678,,1334.4,0.3153,0.8376,490.77,,1542.8,372.03,156.719,,,,4.9928,10.54,19.731,,61.578,1896.33,3230.01,8.2327,,,46.897,16.019,1047.795,20.9935,4.5521,65.121,17.452,,,10.12139,131.093,1.64252,0.39285,1.0218,3.9517,3.6076,57.466,227.341,4.7496,7050.88,3.7233,,116.9893,57.7295,1048.37,3.8397,,14.5855,578.3151,10.46259,1.4231,0.8473,,13967.13,,23.1055,,,,,17.4594,37.391,10.5171,,3.2328,2.3904,17.9666,6.9383,30.55,2384.21,30.3495,3873.4,1.0226,43.128,11121.7,,5.80042,23944.0,120.63,,655.957,,,2.7609,,0.7761,,,255.88,17.4595,,,
2022-07-20,,91.912,114.0,,1.8182,,131.7249,1.47739,1.8309,1.74,1.95997,2.009,95.745,1.95583,,2072.08,1.0167,1.4177,6.91,,1.0192,,81.62,13.0272,2.5689,,2.05,1.31144,2034.76,0.9884,0.02784,942.64,,6.8716,4422.82,689.53,,,,24.5274,181.06,7.44382,,149.077,19.3105,15.396,,1,,0.8473,0.8496,2.8802,,8.144,,,8822.9,7.859,213.61,7.9893,24.867,7.5121,118.937,397.81,15240.0,3.503,,81.4342,,42775.2,139.635,,,0.7202,140.72,,81.437,4156.8,491.9678,,1334.5,0.31399,0.8334,490.1,,1534.7,368.769,155.942,,,,4.9566,10.434,19.622,,61.396,1886.65,3214.68,8.2959,,,45.843,15.938,1037.818,20.926,4.5309,64.769,17.448,,,10.14873,130.361,1.63363,0.39084,1.0167,3.9483,3.5863,57.295,229.031,4.7684,7006.77,3.7043,,116.9464,56.9368,1043.3,3.8244,,14.5111,575.3542,10.4327,1.418,0.8448,,13957.96,,23.0741,,,,,17.421,37.304,10.5996,,3.2224,2.3794,17.82529,6.9198,30.458,2372.04,30.1896,3866.0,1.01791,42.782,11178.24,,5.79199,23821.0,119.11,,655.957,,,2.7471,,0.77475,,,254.55,17.4301,,,
2022-07-21,,91.997,,,1.8268,,132.5291,1.47462,1.8395,1.7376,1.95493,2.0072,96.195,1.95583,,2082.06,1.0216,1.4205,6.9,,1.024,,81.42,13.0036,2.581,,2.0597,1.31598,2045.35,0.9883,0.028,949.87,,6.9196,4515.76,689.57,,,,24.5119,181.91,7.44375,,150.011,19.3297,15.489,,1,,0.85,0.8525,2.8782,,8.1818,,,8865.4,7.893,214.61,8.02714,24.987,7.5225,118.443,398.5,15348.0,3.5168,,81.6943,,42976.2,139.519,,,0.7234,140.486,,81.236,4178.4,491.9678,,1335.1,0.31506,0.8375,493.12,,1542.2,369.4,156.734,,,,4.9834,10.394,19.713,,61.716,1895.52,3231.56,8.2526,,,46.059,16.013,1042.676,21.1201,4.5573,65.094,17.395,,,10.16394,130.135,1.63482,0.39268,1.0216,3.9927,3.5799,57.695,232.194,4.7598,7036.44,3.7218,,117.0703,59.2572,1048.52,3.8424,,14.6314,577.9669,10.41658,1.42087,0.8475,,14060.39,,23.2132,,,,,17.3875,37.572,10.4775,,3.2053,2.3907,18.1123,6.9802,30.57,2383.2,37.505,3893.3,1.02267,42.83,11141.91,,5.84714,23931.0,119.79,,655.957,,,2.7604,,0.77543,,,255.78,17.4359,,,
2022-07-22,,91.865,,,1.8241,,132.4816,1.47384,1.8369,1.7319,1.9509,,96.047,1.95583,,2079.3,1.02,1.4163,6.9,,1.0225,,81.66,12.955,2.5773,,2.0567,1.31864,2041.4,0.98131,0.02858,970.31,,6.8924,4548.56,690.35,,,,,181.65,7.4442,,149.376,19.302,15.446,,1,,0.8487,0.85069,2.8494,,8.1195,,,8840.3,7.883,214.31,8.0148,24.956,7.5215,119.202,396.63,15333.0,3.5144,,81.5365,,42914.7,139.952,,,0.7225,138.947,,80.976,4175.5,491.9678,,1336.8,0.31461,0.8361,492.21,,1539.7,368.414,156.539,,,,4.9762,10.458,19.667,,61.494,1892.8,3228.02,8.2345,,,46.81,15.99,1045.747,,4.5456,64.99,17.169,,,,129.757,1.63237,0.39314,1.02,3.9865,3.572,57.313,233.148,4.7343,7031.6,3.7164,,116.9767,59.345,1047.3,3.8351,,14.6105,577.3432,10.43432,1.4173,0.8462,,14040.25,,23.6702,,,,,17.1958,37.403,10.464,,3.2344,2.3858,18.1054,6.9665,30.483,2379.78,37.4702,3901.5,1.021,42.726,11110.96,,5.84142,23889.0,119.16,,655.957,,,2.756,,0.77467,,,255.38,17.1801,,,
2022-07-24,,,,,,,,,,,,2.0039,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5331,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9565,,,,,,10.1334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-25,,92.338,113.8,,1.8256,,133.2827,1.46887,1.8384,1.7329,1.95606,2.0164,96.646,1.95583,,2081.23,1.0209,1.416,6.91,,1.0233,,,12.9313,2.5794,,2.0583,1.31256,2044.07,0.9857,0.02822,957.98,,6.899,4555.14,689.39,,,,24.5545,181.8,7.44269,,149.402,19.3993,15.479,,1,,0.846,0.84831,2.8582,,8.3305,,,8856.3,7.887,214.48,8.021,24.981,7.5182,118.921,399.03,15313.0,3.512,,81.4705,,42949.4,139.116,,,0.7229,139.647,,82.194,4179.9,491.9678,,1338.3,0.31445,0.8369,488.22,,1541.2,369.823,156.71,,,,4.9788,10.446,19.682,,61.473,1894.33,3232.67,8.2482,,,46.745,16.003,1046.541,20.9069,4.5503,65.053,17.156,,,10.05082,130.768,1.63195,0.39243,1.0209,3.9896,3.6074,57.022,234.88,4.7197,7063.79,3.7194,,117.0546,59.7289,1048.48,3.8401,,14.5889,577.7585,10.41834,1.4165,0.8435,,14101.78,,24.1901,,,,,17.1472,37.467,10.4773,,3.2365,2.3889,18.1475,6.9686,30.481,2381.7,37.502,3930.2,1.022,42.76,11238.92,,5.84778,23893.0,119.26,,655.957,,,2.7584,,0.77554,,,255.62,17.1482,,,
2022-07-26,,91.538,,,1.8077,,132.2337,1.45722,1.8203,1.7378,1.9525,1.9997,95.929,1.95583,,2061.04,1.0106,1.4054,6.87,,1.0133,,80.56,12.7851,2.554,,2.0382,1.30336,2022.97,0.97398,0.02755,935.65,,6.8422,4486.26,682.62,,,,24.5747,180.01,7.44274,,148.589,19.2088,15.307,,1,,0.8385,0.8409,2.8539,,8.2481,,,8768.2,7.81,212.37,7.94155,24.731,7.515,116.012,400.97,15152.0,3.484,,80.8331,,42527.4,139.011,,,0.716,138.53,,82.17,4136.9,491.9678,,1324.7,0.31157,0.8284,485.24,,1524.4,369.16,155.17,,,,4.9242,10.401,19.479,,61.49,1875.72,3202.13,8.2734,,,45.577,15.845,1038.816,20.727,4.5087,64.403,17.119,,,10.01412,130.371,1.62335,0.38959,1.0106,3.9554,3.5957,56.085,235.446,4.7569,7000.47,3.6829,,116.9606,60.769,1038.47,3.8008,,14.4172,572.0322,10.4363,1.406,0.836,,13973.87,,24.3623,,,,,17.1028,37.114,10.5099,,3.2138,2.3682,18.0851,6.8978,30.3,2358.31,37.1335,3894.5,1.01179,42.214,11110.97,,5.77847,23643.0,117.88,,655.957,,,2.7307,,0.76947,,,253.07,17.1215,,,
2022-07-27,,92.171,113.5,,1.8221,,133.5278,1.45865,1.8349,1.7247,1.95766,2.0001,96.715,1.95583,,2077.73,1.0188,1.4097,6.89,,1.0214,,80.64,12.8489,2.5744,,2.0544,1.30795,2040.15,0.9786,0.02751,934.77,,6.8939,4513.73,687.23,,,,24.5017,181.45,7.4436,,149.285,19.3213,15.449,52.6979,1,2.2379,0.8366,0.83867,2.8294,,8.4675,,54.716,8834.6,7.876,214.07,8.00546,24.942,7.5128,120.865,403.56,15309.0,3.4808,,81.4713,,42867.0,138.981,,,0.7215,139.316,,83.558,4173.9,491.9678,,1331.7,0.31416,0.8352,486.98,,1538.2,369.783,156.404,,,,4.9773,10.444,19.685,4162.6,62.018,1890.7,3230.6,8.1995,,,45.941,15.972,1039.74,20.8044,4.5467,64.928,17.002,,36.307,9.92764,129.609,1.62788,0.39168,1.0188,3.9894,3.5652,56.637,240.437,4.7781,7046.68,3.7123,,116.9449,60.5016,1047.07,3.8309,8.2349,14.4982,576.5485,10.42007,1.4103,0.8341,,14153.58,574.36,24.3885,,,,,17.0167,37.369,10.4107,3.5414,3.2227,2.3793,18.3181,6.9638,30.483,2377.14,37.428,3924.9,1.01998,42.544,11064.54,,5.84961,23836.0,119.16,,655.957,,,2.7529,,0.77097,,,255.13,17.0154,,,
2022-07-28,,91.437,,,1.8209,,133.6768,1.45851,1.8337,1.7351,1.96411,1.9961,96.651,1.95583,,2076.58,1.0181,1.4055,6.89,,1.0207,,81.06,12.8304,2.5727,,2.0531,1.30564,2038.8,0.9735,0.02724,926.03,,6.8784,4455.98,685.99,,,,24.5571,181.33,7.4432,,149.147,19.2678,15.419,52.9725,1,2.2222,0.8346,0.8372,2.8136,,8.5843,,54.72,8826.7,7.874,213.93,8.0025,24.928,7.516,118.746,404.74,15238.0,3.4574,,81.1952,,42838.6,138.378,,,0.7212,136.946,,84.377,4171.1,491.9678,,1319.8,0.31339,0.8346,488.28,,1537.0,369.125,156.311,15.823,,,4.9519,10.485,19.646,,61.997,1889.45,3228.47,8.2398,,,46.778,15.961,1043.69,20.6824,4.5386,64.875,16.817,,36.436,9.91002,129.697,1.6205,0.39142,1.0181,3.9981,3.5758,56.885,240.278,4.757,7062.87,3.7098,,116.9308,63.6602,1046.69,3.8287,8.3265,14.5378,576.065,10.40333,1.40638,0.8321,,14158.08,594.05,24.5966,,,,,16.8425,37.116,10.4766,3.5524,3.2256,2.3724,18.2905,6.9228,30.484,2375.56,37.4032,3949.2,1.01947,42.357,11112.21,,5.87184,23802.0,118.53,,655.957,,,2.7511,,0.76861,,,254.95,16.8109,,,
2022-07-29,,91.727,,,1.8267,,134.249,1.46322,1.8395,1.7366,1.97497,,96.958,1.95583,,2083.41,1.0214,1.4108,6.91,,1.0239,,81.3,12.7599,2.5809,,2.0595,1.3081,2044.25,0.97264,0.02709,921.4,,6.8951,4375.28,688.46,,,,,181.9,7.44912,,149.487,19.3289,15.488,53.1122,1,2.2383,0.8371,0.83964,,,8.4888,,54.902,8840.4,7.901,214.82,8.0273,25.009,7.5233,121.169,403.93,15286.0,3.4775,,81.1364,,42974.6,138.393,,,0.7233,136.216,,84.966,4185.4,491.9678,,1331.7,0.31443,0.8373,487.58,,1542.1,368.644,156.814,16.9733,,,4.9674,10.513,19.734,4240.7,61.611,1895.45,3243.22,8.2726,,,46.926,16.012,1042.656,,4.5499,65.091,16.961,,36.482,,129.921,1.62517,0.39369,1.0214,4.0057,3.603,56.605,245.52,4.7344,7074.72,3.7216,,117.0036,63.646,1050.25,3.8398,8.3564,14.5838,577.9443,10.37152,1.4112,0.8346,,14177.45,596.77,24.6747,,,,,17.0255,37.087,10.4637,3.5657,3.1996,2.3786,18.3162,6.9535,30.712,2381.06,37.5219,3954.6,1.02248,41.974,11131.32,,5.90306,23856.0,118.86,,655.957,,,2.7598,,0.77048,,,255.77,16.9992,,,
2022-07-31,,,,,,,,,,,,2.0178,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5856,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8044,,,,,,9.88496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-01,,91.386,,,1.8344,,135.3111,1.45974,1.8472,1.7376,1.95919,2.02,97.366,1.95583,,2092.43,1.0248,1.4119,6.97,,1.0282,,,12.9069,2.5917,,2.0683,1.31699,2054.82,0.9744,0.0268,914.68,,6.9433,4388.4,690.6,,,,24.6066,182.71,7.44294,,149.606,19.4741,15.533,53.5398,1,2.2526,0.8348,0.83714,2.8273,,8.6272,,55.963,8874.4,7.926,215.73,8.0527,25.115,7.5189,120.512,400.19,15263.0,3.4519,,81.0043,,43155.5,138.804,,,0.7266,135.05,,85.1,4200.6,491.9678,,1340.0,0.31484,0.8401,492.92,,1557.2,368.642,158.027,,,,4.9854,10.548,19.767,4265.6,61.716,1903.43,3257.55,8.272,,,45.897,16.061,1049.202,20.9268,4.5658,65.355,16.937,,36.784,9.88663,129.846,1.61964,0.39432,1.0248,3.9727,3.611,56.831,245.786,4.7104,7078.48,3.7355,,116.9607,63.081,1054.92,3.8525,8.4168,14.4155,580.326,10.37694,1.4125,0.8323,14.2936,14132.13,,24.8826,,,,,16.889,37.026,10.5063,3.5875,3.2015,2.3439,18.30677,6.9796,30.945,2388.76,37.6799,3963.1,1.02587,42.075,11247.11,,5.92079,23977.0,119.42,,655.957,,,2.769,,0.77245,,,256.56,16.9113,,,
2022-08-02,,91.881,,,1.8181,,134.2284,1.46875,1.8308,1.7462,1.95359,2.0149,96.5,1.95583,,2074.04,1.0152,1.4045,6.9,,1.0191,,80.84,12.7759,2.5687,,2.0491,1.3084,2034.6,0.97316,0.02711,924.62,,6.8593,4395.2,683.55,,,,24.6345,180.81,7.44322,,148.373,19.3802,15.415,53.1976,1,2.2333,0.8331,0.83542,,,8.6014,,55.724,8788.2,7.855,213.51,7.9779,24.892,7.5137,121.615,397.53,15135.0,3.4312,,79.9134,,42771.8,139.062,,,0.7199,135.323,,85.079,4157.8,491.9678,,1334.7,0.31242,0.8322,482.43,,1531.5,370.295,156.11,17.0107,,,4.9284,10.474,19.611,4187.1,61.023,1886.5,3229.68,8.279,,,47.213,15.936,1034.642,21.1335,4.5336,64.764,17.066,,36.559,9.93332,128.827,1.62511,0.39081,1.0152,3.9814,3.6042,56.467,242.763,4.7306,7009.17,3.7041,,117.0055,61.6807,1045.76,3.818,8.3695,14.5462,575.1665,10.41636,1.4032,0.8306,14.136,14072.89,593.07,24.6651,,,,,17.0698,36.769,10.544,3.5723,3.185,2.3758,18.2142,6.9176,30.49,2371.86,37.3449,3931.7,1.01625,41.425,11175.51,,5.88481,23760.0,117.92,,655.957,,,2.7431,,0.77215,,,254.56,17.0851,,,
2022-08-03,,91.665,,,1.8133,,134.6522,1.4627,1.826,1.7304,1.94618,2.0071,96.249,1.95583,,2068.86,1.0157,1.4032,6.9,,1.0164,,79.87,12.83,2.562,,2.0445,1.30604,2030.31,0.97662,0.02713,926.9,,6.8711,4378.67,681.77,,,,24.636,180.57,7.443,,148.632,19.3785,15.354,52.9893,1,2.2435,0.8348,0.83697,,,8.6297,,55.217,8776.9,7.839,213.04,7.97967,24.826,7.5158,119.349,394.05,15133.0,3.4042,,80.4101,,42660.2,139.228,,,0.7182,136.091,,84.638,4156.2,491.9678,,1329.1,0.31142,0.8326,481.68,,1532.3,370.357,155.755,17.055,,,4.934,10.477,19.54,4226.8,61.658,1881.58,3225.87,8.2342,,,46.684,15.895,1041.526,20.8142,4.5238,64.615,17.043,,36.406,9.86914,128.559,1.62076,0.39076,1.0299,3.9664,3.5661,56.687,232.019,4.69289,6993.63,3.6944,,116.9465,62.5828,1043.32,3.823,8.3676,14.5463,573.8184,10.3784,1.40395,0.8323,14.0788,14014.97,589.83,25.037,,,,,17.0453,36.813,10.4409,3.5509,3.1777,2.3699,18.246,6.8384,30.445,2365.67,37.2485,3934.3,1.01691,41.672,11137.19,,5.87377,23741.0,118.64,,655.957,,,2.7524,,0.77168,,,253.89,17.0481,,,
2022-08-04,,92.349,,,1.8301,,135.9353,1.47003,1.8436,1.7275,1.95176,2.0079,97.13,1.95583,,2090.71,1.0236,1.4095,6.96,,1.0259,,80.9,12.8754,2.5857,,2.0634,1.31791,2049.07,0.97824,0.02711,924.67,,6.9139,4401.18,689.22,,,,24.5387,182.29,7.4408,,148.513,19.5845,15.497,53.4329,1,2.3097,0.8404,0.84261,,,8.8598,,56.125,8857.5,7.912,215.01,8.0415,25.053,7.512,123.478,394.78,15295.0,3.4158,,81.1396,,43055.5,138.536,,,0.7247,136.267,,84.619,4195.4,491.9678,,1333.6,0.31422,0.8391,488.61,,1545.0,367.506,157.287,17.0198,,,4.9954,10.525,19.722,4271.6,61.922,1899.02,3257.12,8.2334,,,45.881,15.718,1050.889,20.826,4.5671,65.204,16.992,,36.722,9.96152,129.363,1.62596,0.3934,1.0236,3.9757,3.5749,56.902,231.208,4.7087,7056.6,3.73,,116.988,63.2989,1053.37,3.8476,8.4392,14.5251,579.0322,10.36152,1.4091,0.8379,14.2195,14192.66,593.21,25.575,,,,,17.0027,36.683,10.4319,3.5944,3.228,2.3873,18.3484,6.9259,30.688,2385.64,37.9583,3972.7,1.02447,41.949,11209.71,,5.97488,23963.0,119.45,,655.957,,,2.7658,,0.77114,,,256.28,16.9948,,,
